x,y,gamma
-0.434339,-0.135442,-0.000374378
-0.434986,-0.137028,-0.000374014
-0.435578,-0.138636,-0.00037365
-0.436117,-0.140266,-0.000373287
-0.4366,-0.141914,-0.000372924
-0.437028,-0.143579,-0.000372563
-0.4374,-0.145259,-0.000372202
-0.437715,-0.146952,-0.000371842
-0.437973,-0.148655,-0.000371482
-0.438174,-0.150368,-0.000371123
-0.438317,-0.152087,-0.000370765
-0.438402,-0.153811,-0.000370408
-0.438429,-0.155538,-0.000370051
-0.438398,-0.157265,-0.000369695
-0.438309,-0.158991,-0.00036934
-0.438162,-0.160713,-0.000368986
-0.437957,-0.162429,-0.000368632
-0.437696,-0.164137,-0.000368279
-0.437377,-0.165836,-0.000367926
-0.437002,-0.167523,-0.000367575
-0.436571,-0.169196,-0.000367224
-0.436084,-0.170853,-0.000366873
-0.435542,-0.172492,-0.000366524
-0.434947,-0.174112,-0.000366175
-0.434298,-0.175711,-0.000365826
-0.433597,-0.177286,-0.000365479
-0.432845,-0.178836,-0.000365132
-0.432042,-0.18036,-0.000364785
-0.431189,-0.181854,-0.00036444
-0.430288,-0.183319,-0.000364095
-0.42934,-0.184752,-0.000363751
-0.428346,-0.186152,-0.000363407
-0.427307,-0.187517,-0.000363064
-0.426225,-0.188846,-0.000362722
-0.4251,-0.190138,-0.00036238
-0.423935,-0.19139,-0.000362039
-0.42273,-0.192603,-0.000361699
-0.421487,-0.193774,-0.000361359
-0.420207,-0.194903,-0.00036102
-0.418892,-0.195988,-0.000360682
-0.417544,-0.197029,-0.000360344
-0.416163,-0.198024,-0.000360007
-0.414752,-0.198973,-0.00035967
-0.413312,-0.199874,-0.000359334
-0.411845,-0.200727,-0.000358999
-0.410351,-0.201531,-0.000358665
-0.408834,-0.202285,-0.000358331
-0.407294,-0.202989,-0.000357997
-0.405733,-0.203642,-0.000357665
-0.404152,-0.204244,-0.000357333
-0.402554,-0.204794,-0.000357001
-0.40094,-0.205291,-0.00035667
-0.399311,-0.205736,-0.00035634
-0.39767,-0.206128,-0.000356011
-0.396018,-0.206466,-0.000355682
-0.394356,-0.206751,-0.000355353
-0.392686,-0.206981,-0.000355025
-0.39101,-0.207158,-0.000354698
-0.38933,-0.207281,-0.000354372
-0.387647,-0.20735,-0.000354046
-0.385963,-0.207365,-0.00035372
-0.384279,-0.207326,-0.000353396
-0.382597,-0.207233,-0.000353071
